y,x,elevation,forest,water
362763.4099,501124.7195,884,35,5
362763.4099,501624.9039,884,35,5
362763.4099,502125.0883,815,34,5
362763.4099,502625.2727,781,34,5
362763.4099,503125.4572,843,34,5
362763.4099,503625.6416,987,30,5
362763.4099,504125.826,998,32,5
362763.4099,504626.0104,924,25,5
362763.4099,505126.1948,883,37,5
362763.4099,505626.3792,1096,35,5
362763.4099,506126.5637,1096,35,5
362763.4099,506626.7481,1096,30,5
362763.4099,507126.9325,1024,35,5
362763.4099,507627.1169,1100,30,5
362763.4099,508127.3013,1177,26,5
362763.4099,508627.4857,1241,24,5
362763.4099,509127.6702,1260,34,5
362763.4099,509627.8546,924,46,5
362263.3184,474614.9454,575,47,5
362263.3184,475115.1298,765,38,5
362263.3184,475615.3142,781,37,5
362263.3184,476115.4987,773,37,5
362263.3184,476615.6831,767,37,5
362263.3184,477115.8675,772,40,5
362263.3184,477616.0519,767,35,5
362263.3184,478116.2363,709,43,5
362263.3184,478616.4207,433,43,5
362263.3184,479116.6052,433,37,5
362263.3184,479616.7896,399,43,5
362263.3184,480116.974,390,44,5
362263.3184,480617.1584,349,34,5
362263.3184,481117.3428,349,26,5
362263.3184,481617.5272,336,27,5
362263.3184,482117.7117,349,36,5
362263.3184,482617.8961,297,36,5
362263.3184,483118.0805,309,40,5
362263.3184,483618.2649,309,40,5
362263.3184,484118.4493,340,43,5
362263.3184,484618.6337,287,37,5
362263.3184,485118.8182,254,36,5
362263.3184,485619.0026,250,22,7
362263.3184,486119.187,270,19,5
362263.3184,486619.3714,295,12,5
362263.3184,487119.5558,304,15,5
362263.3184,487619.7402,251,24,5
362263.3184,488119.9247,251,24,5
362263.3184,488620.1091,261,13,5
362263.3184,489120.2935,270,13,5
362263.3184,489620.4779,284,13,5
362263.3184,490120.6623,284,12,5
362263.3184,490620.8467,266,14,5
362263.3184,491121.0312,339,21,5
362263.3184,491621.2156,304,12,5
362263.3184,492121.4,254,11,5
362263.3184,492621.5844,254,11,5
362263.3184,493121.7688,263,11,5
362263.3184,493621.9532,261,11,7
362263.3184,494122.1377,250,11,5
362263.3184,494622.3221,274,13,5
362263.3184,495122.5065,293,11,5
362263.3184,495622.6909,269,12,5
362263.3184,496122.8753,298,41,5
362263.3184,496623.0597,533,46,5
362263.3184,497123.2442,533,46,5
362263.3184,497623.4286,582,41,5
362263.3184,498123.613,660,31,5
362263.3184,498623.7974,633,34,5
362263.3184,499123.9818,588,38,5
362263.3184,499624.1662,654,40,5
362263.3184,500124.3507,854,48,5
362263.3184,500624.5351,984,35,5
362263.3184,501124.7195,879,34,5
362263.3184,501624.9039,879,34,5
362263.3184,502125.0883,809,36,5
362263.3184,502625.2727,786,37,5
362263.3184,503125.4572,846,32,5
362263.3184,503625.6416,883,33,5
362263.3184,504125.826,925,33,5
362263.3184,504626.0104,866,27,5
362263.3184,505126.1948,862,30,5
362263.3184,505626.3792,1063,30,5
362263.3184,506126.5637,1063,30,5
362263.3184,506626.7481,1034,35,5
362263.3184,507126.9325,975,38,5
362263.3184,507627.1169,1060,27,5
362263.3184,508127.3013,1119,32,5
362263.3184,508627.4857,1167,34,5
362263.3184,509127.6702,1220,29,5
362263.3184,509627.8546,1059,42,5
362263.3184,510128.039,911,42,5
361763.2268,474114.761,767,41,5
361763.2268,474614.9454,767,31,5
361763.2268,475115.1298,777,35,5
361763.2268,475615.3142,770,32,5
361763.2268,476115.4987,769,30,5
361763.2268,476615.6831,773,34,5
361763.2268,477115.8675,760,32,5
361763.2268,477616.0519,668,43,5
361763.2268,478116.2363,550,38,5
361763.2268,478616.4207,444,38,5
361763.2268,479116.6052,444,37,5
361763.2268,479616.7896,435,38,5
361763.2268,480116.974,389,33,5
361763.2268,480617.1584,388,29,5
361763.2268,481117.3428,313,18,5
361763.2268,481617.5272,303,31,5
361763.2268,482117.7117,351,32,5
361763.2268,482617.8961,290,33,5
361763.2268,483118.0805,332,40,5
361763.2268,483618.2649,332,40,5
361763.2268,484118.4493,286,34,5
361763.2268,484618.6337,285,37,5
361763.2268,485118.8182,246,24,5
361763.2268,485619.0026,266,14,5
361763.2268,486119.187,308,15,5
361763.2268,486619.3714,301,13,5
361763.2268,487119.5558,274,13,5
361763.2268,487619.7402,252,11,5
361763.2268,488119.9247,252,11,5
361763.2268,488620.1091,291,15,5
361763.2268,489120.2935,293,12,5
361763.2268,489620.4779,256,12,8
361763.2268,490120.6623,260,12,10
361763.2268,490620.8467,313,22,5
361763.2268,491121.0312,347,21,5
361763.2268,491621.2156,256,12,5
361763.2268,492121.4,274,12,5
361763.2268,492621.5844,274,12,5
361763.2268,493121.7688,257,12,5
361763.2268,493621.9532,258,13,5
361763.2268,494122.1377,260,13,5
361763.2268,494622.3221,254,12,5
361763.2268,495122.5065,266,12,5
361763.2268,495622.6909,279,12,5
361763.2268,496122.8753,275,33,5
361763.2268,496623.0597,630,34,5
361763.2268,497123.2442,630,34,5
361763.2268,497623.4286,585,36,5
361763.2268,498123.613,639,42,5
361763.2268,498623.7974,727,31,5
361763.2268,499123.9818,662,29,5
361763.2268,499624.1662,609,36,5
361763.2268,500124.3507,723,44,5
361763.2268,500624.5351,899,48,5
361763.2268,501124.7195,933,31,5
361763.2268,501624.9039,933,31,5
361763.2268,502125.0883,867,29,5
361763.2268,502625.2727,820,24,5
361763.2268,503125.4572,805,32,5
361763.2268,503625.6416,798,26,5
361763.2268,504125.826,815,28,5
361763.2268,504626.0104,839,28,5
361763.2268,505126.1948,819,23,5
361763.2268,505626.3792,956,39,5
361763.2268,506126.5637,956,39,5
361763.2268,506626.7481,917,36,5
361763.2268,507126.9325,890,41,5
361763.2268,507627.1169,984,43,5
361763.2268,508127.3013,1036,40,5
361763.2268,508627.4857,1089,40,5
361763.2268,509127.6702,1148,32,5
361763.2268,509627.8546,1242,32,5
361763.2268,510128.039,779,44,5
361763.2268,510628.2234,672,44,5
361263.1353,473614.5766,485,42,5
361263.1353,474114.761,485,42,5
361263.1353,474614.9454,767,37,5
361263.1353,475115.1298,777,33,5
361263.1353,475615.3142,770,30,5
361263.1353,476115.4987,769,34,5
361263.1353,476615.6831,773,37,5
361263.1353,477115.8675,760,37,5
361263.1353,477616.0519,668,40,5
361263.1353,478116.2363,550,39,5
361263.1353,478616.4207,444,39,5
361263.1353,479116.6052,444,35,5
361263.1353,479616.7896,435,35,5
361263.1353,480116.974,389,29,5
361263.1353,480617.1584,388,27,5
361263.1353,481117.3428,313,22,5
361263.1353,481617.5272,303,34,5
361263.1353,482117.7117,351,27,5
361263.1353,482617.8961,290,37,5
361263.1353,483118.0805,332,38,5
361263.1353,483618.2649,332,38,5
361263.1353,484118.4493,286,35,5
361263.1353,484618.6337,285,38,5
361263.1353,485118.8182,246,16,5
361263.1353,485619.0026,266,16,5
361263.1353,486119.187,308,16,5
361263.1353,486619.3714,301,16,5
361263.1353,487119.5558,274,14,5
361263.1353,487619.7402,252,12,5
361263.1353,488119.9247,252,12,5
361263.1353,488620.1091,291,17,5
361263.1353,489120.2935,293,12,16
361263.1353,489620.4779,256,11,16
361263.1353,490120.6623,260,13,11
361263.1353,490620.8467,313,32,5
361263.1353,491121.0312,347,22,5
361263.1353,491621.2156,256,12,5
361263.1353,492121.4,274,13,5
361263.1353,492621.5844,274,13,5
361263.1353,493121.7688,257,11,5
361263.1353,493621.9532,258,13,5
361263.1353,494122.1377,260,13,5
361263.1353,494622.3221,254,12,5
361263.1353,495122.5065,266,11,5
361263.1353,495622.6909,279,27,5
361263.1353,496122.8753,275,38,5
361263.1353,496623.0597,695,35,5
361263.1353,497123.2442,695,35,5
361263.1353,497623.4286,634,30,5
361263.1353,498123.613,586,42,5
361263.1353,498623.7974,703,43,5
361263.1353,499123.9818,724,31,5
361263.1353,499624.1662,634,39,5
361263.1353,500124.3507,618,40,5
361263.1353,500624.5351,754,45,5
361263.1353,501124.7195,954,31,5
361263.1353,501624.9039,954,31,5
361263.1353,502125.0883,915,28,5
361263.1353,502625.2727,850,26,5
361263.1353,503125.4572,776,36,5
361263.1353,503625.6416,783,26,5
361263.1353,504125.826,787,30,5
361263.1353,504626.0104,793,28,5
361263.1353,505126.1948,800,18,5
361263.1353,505626.3792,819,46,5
361263.1353,506126.5637,819,46,5
361263.1353,506626.7481,808,39,5
361263.1353,507126.9325,826,43,5
361263.1353,507627.1169,868,39,5
361263.1353,508127.3013,937,44,5
361263.1353,508627.4857,1022,39,5
361263.1353,509127.6702,1097,33,5
361263.1353,509627.8546,1214,31,5
361263.1353,510128.039,966,42,5
361263.1353,510628.2234,835,42,5
361263.1353,511128.4078,835,46,5
360763.0438,473114.3922,593,35,5
360763.0438,473614.5766,702,32,5
360763.0438,474114.761,702,32,5
360763.0438,474614.9454,774,34,5
360763.0438,475115.1298,771,36,5
360763.0438,475615.3142,777,32,5
360763.0438,476115.4987,774,30,5
360763.0438,476615.6831,746,39,5
360763.0438,477115.8675,608,44,5
360763.0438,477616.0519,579,41,5
360763.0438,478116.2363,427,40,5
360763.0438,478616.4207,469,40,5
360763.0438,479116.6052,469,42,5
360763.0438,479616.7896,488,18,5
360763.0438,480116.974,404,19,5
360763.0438,480617.1584,392,22,5
360763.0438,481117.3428,300,32,5
360763.0438,481617.5272,328,29,5
360763.0438,482117.7117,341,25,5
360763.0438,482617.8961,265,34,5
360763.0438,483118.0805,273,34,5
360763.0438,483618.2649,273,33,5
360763.0438,484118.4493,300,36,5
360763.0438,484618.6337,255,35,5
360763.0438,485118.8182,249,39,5
360763.0438,485619.0026,307,17,5
360763.0438,486119.187,320,16,5
360763.0438,486619.3714,290,15,5
360763.0438,487119.5558,276,15,5
360763.0438,487619.7402,263,15,5
360763.0438,488119.9247,263,15,5
360763.0438,488620.1091,298,14,5
360763.0438,489120.2935,293,15,5
360763.0438,489620.4779,268,14,5
360763.0438,490120.6623,277,31,5
360763.0438,490620.8467,379,38,5
360763.0438,491121.0312,334,20,5
360763.0438,491621.2156,249,21,5
360763.0438,492121.4,281,13,5
360763.0438,492621.5844,281,13,5
360763.0438,493121.7688,262,12,5
360763.0438,493621.9532,258,12,5
360763.0438,494122.1377,268,12,5
360763.0438,494622.3221,271,11,5
360763.0438,495122.5065,256,33,5
360763.0438,495622.6909,286,41,5
360763.0438,496122.8753,424,45,5
360763.0438,496623.0597,695,29,5
360763.0438,497123.2442,695,29,5
360763.0438,497623.4286,634,27,5
360763.0438,498123.613,586,31,5
360763.0438,498623.7974,703,41,5
360763.0438,499123.9818,724,45,5
360763.0438,499624.1662,634,33,5
360763.0438,500124.3507,618,34,5
360763.0438,500624.5351,754,36,5
360763.0438,501124.7195,954,31,5
360763.0438,501624.9039,954,31,5
360763.0438,502125.0883,915,29,5
360763.0438,502625.2727,850,30,5
360763.0438,503125.4572,776,32,5
360763.0438,503625.6416,783,39,5
360763.0438,504125.826,787,28,5
360763.0438,504626.0104,793,40,5
360763.0438,505126.1948,800,35,5
360763.0438,505626.3792,819,35,5
360763.0438,506126.5637,819,35,5
360763.0438,506626.7481,808,35,5
360763.0438,507126.9325,826,39,5
360763.0438,507627.1169,868,35,5
360763.0438,508127.3013,937,32,5
360763.0438,508627.4857,1022,33,5
360763.0438,509127.6702,1097,23,5
360763.0438,509627.8546,1214,23,5
360763.0438,510128.039,966,32,5
360763.0438,510628.2234,835,32,5
360763.0438,511128.4078,835,45,5
360763.0438,511628.5922,647,46,5
360763.0438,512128.7767,696,47,5
360262.9523,472614.2077,522,42,5
360262.9523,473114.3922,757,37,5
360262.9523,473614.5766,799,37,5
360262.9523,474114.761,799,37,5
360262.9523,474614.9454,773,34,5
360262.9523,475115.1298,795,29,5
360262.9523,475615.3142,786,38,5
360262.9523,476115.4987,764,42,5
360262.9523,476615.6831,631,47,5
360262.9523,477115.8675,517,42,5
360262.9523,477616.0519,441,39,5
360262.9523,478116.2363,379,24,5
360262.9523,478616.4207,393,24,5
360262.9523,479116.6052,393,26,5
360262.9523,479616.7896,411,23,5
360262.9523,480116.974,355,23,5
360262.9523,480617.1584,312,28,5
360262.9523,481117.3428,288,35,5
360262.9523,481617.5272,332,24,5
360262.9523,482117.7117,260,20,5
360262.9523,482617.8961,274,21,5
360262.9523,483118.0805,275,21,5
360262.9523,483618.2649,275,32,5
360262.9523,484118.4493,264,15,5
360262.9523,484618.6337,250,13,5
360262.9523,485118.8182,294,35,5
360262.9523,485619.0026,339,17,5
360262.9523,486119.187,299,15,5
360262.9523,486619.3714,272,15,5
360262.9523,487119.5558,298,15,5
360262.9523,487619.7402,284,21,5
360262.9523,488119.9247,284,21,5
360262.9523,488620.1091,336,14,5
360262.9523,489120.2935,281,14,5
360262.9523,489620.4779,271,17,5
360262.9523,490120.6623,356,44,5
360262.9523,490620.8467,418,20,5
360262.9523,491121.0312,281,12,5
360262.9523,491621.2156,266,41,5
360262.9523,492121.4,319,12,5
360262.9523,492621.5844,319,12,5
360262.9523,493121.7688,270,11,5
360262.9523,493621.9532,256,12,5
360262.9523,494122.1377,263,12,5
360262.9523,494622.3221,278,18,5
360262.9523,495122.5065,275,42,5
360262.9523,495622.6909,376,44,5
360262.9523,496122.8753,531,44,5
360262.9523,496623.0597,736,27,5
360262.9523,497123.2442,736,27,5
360262.9523,497623.4286,652,25,5
360262.9523,498123.613,594,31,5
360262.9523,498623.7974,605,36,5
360262.9523,499123.9818,728,43,5
360262.9523,499624.1662,665,32,5
360262.9523,500124.3507,596,37,5
360262.9523,500624.5351,681,36,5
360262.9523,501124.7195,938,35,5
360262.9523,501624.9039,938,35,5
360262.9523,502125.0883,911,32,5
360262.9523,502625.2727,821,39,5
360262.9523,503125.4572,776,37,5
360262.9523,503625.6416,814,34,5
360262.9523,504125.826,812,30,5
360262.9523,504626.0104,794,42,5
360262.9523,505126.1948,784,28,5
360262.9523,505626.3792,807,38,29
360262.9523,506126.5637,807,38,29
360262.9523,506626.7481,834,37,5
360262.9523,507126.9325,834,34,5
360262.9523,507627.1169,983,46,5
360262.9523,508127.3013,1026,22,5
360262.9523,508627.4857,1063,30,5
360262.9523,509127.6702,1107,32,5
360262.9523,509627.8546,1174,29,5
360262.9523,510128.039,1196,31,5
360262.9523,510628.2234,914,31,5
360262.9523,511128.4078,914,28,5
360262.9523,511628.5922,841,40,5
360262.9523,512128.7767,895,44,5
360262.9523,512628.9611,686,40,5
360262.9523,513129.1455,432,35,5
359762.8608,472114.0233,528,34,5
359762.8608,472614.2077,631,42,5
359762.8608,473114.3922,818,37,5
359762.8608,473614.5766,786,37,5
359762.8608,474114.761,786,37,5
359762.8608,474614.9454,780,34,5
359762.8608,475115.1298,791,29,5
359762.8608,475615.3142,733,38,5
359762.8608,476115.4987,641,42,5
359762.8608,476615.6831,506,47,5
359762.8608,477115.8675,433,42,5
359762.8608,477616.0519,347,39,5
359762.8608,478116.2363,304,24,5
359762.8608,478616.4207,283,24,5
359762.8608,479116.6052,283,26,5
359762.8608,479616.7896,293,23,5
359762.8608,480116.974,326,23,5
359762.8608,480617.1584,290,22,10
359762.8608,481117.3428,279,24,5
359762.8608,481617.5272,250,23,5
359762.8608,482117.7117,266,23,53
359762.8608,482617.8961,282,21,5
359762.8608,483118.0805,264,21,5
359762.8608,483618.2649,264,28,5
359762.8608,484118.4493,260,15,5
359762.8608,484618.6337,265,15,5
359762.8608,485118.8182,319,25,5
359762.8608,485619.0026,300,17,5
359762.8608,486119.187,284,15,5
359762.8608,486619.3714,286,14,5
359762.8608,487119.5558,291,13,5
359762.8608,487619.7402,329,25,5
359762.8608,488119.9247,329,25,5
359762.8608,488620.1091,315,13,5
359762.8608,489120.2935,283,14,5
359762.8608,489620.4779,321,26,5
359762.8608,490120.6623,432,43,5
359762.8608,490620.8467,380,12,5
359762.8608,491121.0312,255,18,5
359762.8608,491621.2156,321,41,5
359762.8608,492121.4,303,16,5
359762.8608,492621.5844,303,16,5
359762.8608,493121.7688,273,11,5
359762.8608,493621.9532,264,15,5
359762.8608,494122.1377,278,13,5
359762.8608,494622.3221,298,32,5
359762.8608,495122.5065,290,44,5
359762.8608,495622.6909,471,43,5
359762.8608,496122.8753,589,44,5
359762.8608,496623.0597,726,31,5
359762.8608,497123.2442,726,31,5
359762.8608,497623.4286,673,25,5
359762.8608,498123.613,604,30,5
359762.8608,498623.7974,595,36,5
359762.8608,499123.9818,721,45,5
359762.8608,499624.1662,696,32,5
359762.8608,500124.3507,608,38,5
359762.8608,500624.5351,679,40,5
359762.8608,501124.7195,891,27,5
359762.8608,501624.9039,891,27,5
359762.8608,502125.0883,841,25,5
359762.8608,502625.2727,792,29,5
359762.8608,503125.4572,827,38,5
359762.8608,503625.6416,889,39,5
359762.8608,504125.826,861,31,5
359762.8608,504626.0104,841,39,5
359762.8608,505126.1948,829,25,5
359762.8608,505626.3792,814,35,5
359762.8608,506126.5637,814,35,5
359762.8608,506626.7481,946,44,7
359762.8608,507126.9325,904,30,8
359762.8608,507627.1169,958,37,5
359762.8608,508127.3013,1015,30,5
359762.8608,508627.4857,1033,33,5
359762.8608,509127.6702,1074,26,5
359762.8608,509627.8546,1116,33,5
359762.8608,510128.039,1248,24,5
359762.8608,510628.2234,1258,24,5
359762.8608,511128.4078,1258,22,5
359762.8608,511628.5922,1072,43,5
359762.8608,512128.7767,853,48,5
359762.8608,512628.9611,590,42,5
359762.8608,513129.1455,400,41,5
359762.8608,513629.3299,362,33,5
359762.8608,514129.5143,222,36,5
359262.7693,471613.8389,515,43,5
359262.7693,472114.0233,786,42,5
359262.7693,472614.2077,846,45,5
359262.7693,473114.3922,823,38,5
359262.7693,473614.5766,799,35,5
359262.7693,474114.761,799,35,5
359262.7693,474614.9454,793,31,5
359262.7693,475115.1298,754,30,5
359262.7693,475615.3142,611,42,5
359262.7693,476115.4987,450,43,5
359262.7693,476615.6831,450,42,5
359262.7693,477115.8675,346,43,5
359262.7693,477616.0519,283,29,5
359262.7693,478116.2363,263,20,5
359262.7693,478616.4207,266,20,5
359262.7693,479116.6052,266,25,5
359262.7693,479616.7896,271,24,5
359262.7693,480116.974,269,23,5
359262.7693,480617.1584,267,22,10
359262.7693,481117.3428,278,24,5
359262.7693,481617.5272,245,23,5
359262.7693,482117.7117,272,23,53
359262.7693,482617.8961,247,21,5
359262.7693,483118.0805,255,21,5
359262.7693,483618.2649,255,28,5
359262.7693,484118.4493,262,15,5
359262.7693,484618.6337,256,15,5
359262.7693,485118.8182,279,25,5
359262.7693,485619.0026,281,17,5
359262.7693,486119.187,308,15,5
359262.7693,486619.3714,293,14,5
359262.7693,487119.5558,298,13,5
359262.7693,487619.7402,333,25,5
359262.7693,488119.9247,333,25,5
359262.7693,488620.1091,342,13,5
359262.7693,489120.2935,358,14,5
359262.7693,489620.4779,443,26,5
359262.7693,490120.6623,398,43,5
359262.7693,490620.8467,283,12,5
359262.7693,491121.0312,284,18,5
359262.7693,491621.2156,440,41,5
359262.7693,492121.4,332,16,5
359262.7693,492621.5844,332,16,5
359262.7693,493121.7688,294,11,5
359262.7693,493621.9532,273,15,5
359262.7693,494122.1377,354,13,5
359262.7693,494622.3221,370,32,5
359262.7693,495122.5065,319,44,5
359262.7693,495622.6909,483,43,5
359262.7693,496122.8753,573,44,5
359262.7693,496623.0597,686,31,5
359262.7693,497123.2442,686,31,5
359262.7693,497623.4286,667,25,5
359262.7693,498123.613,610,30,5
359262.7693,498623.7974,611,36,5
359262.7693,499123.9818,660,45,5
359262.7693,499624.1662,749,32,5
359262.7693,500124.3507,685,38,5
359262.7693,500624.5351,747,40,5
359262.7693,501124.7195,865,27,5
359262.7693,501624.9039,865,27,5
